"FPK_NATURA";"SITECODE";"CD_INSEE";"NUTS";"LB_ADM";"CD_INSEE_REG_NEW";"LB_REG_NEW"
6666,00;"FR9301560";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6667,00;"FR9301561";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6668,00;"FR9301562";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6669,00;"FR9301563";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6670,00;"FR9301566";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6706,00;"FR9302005";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6710,00;"FR9402019";"94";"FR83";"CORSE";"94";"Corse"
6712,00;"FR9402021";"94";"FR83";"CORSE";"94";"Corse"
6716,00;"FR9412001";"94";"FR83";"CORSE";"94";"Corse"
6721,00;"FR1100797";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6723,00;"FR1100799";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6725,00;"FR1100801";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6727,00;"FR1100803";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6728,00;"FR1100806";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6733,00;"FR1102004";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6734,00;"FR1102005";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6735,00;"FR1102006";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6736,00;"FR1102007";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6737,00;"FR1102014";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6743,00;"FR2100274";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6744,00;"FR2100276";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6745,00;"FR2100277";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6747,00;"FR2100298";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6748,00;"FR2100299";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6752,00;"FR2100336";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6757,00;"FR2410001";"24";"FR24";"CENTRE";"24";"Centre"
6758,00;"FR2410002";"24";"FR24";"CENTRE";"24";"Centre"
6759,00;"FR2410003";"24";"FR24";"CENTRE";"24";"Centre"
6760,00;"FR2410004";"24";"FR24";"CENTRE";"24";"Centre"
6761,00;"FR2410010";"24";"FR24";"CENTRE";"24";"Centre"
6762,00;"FR2410011";"24";"FR24";"CENTRE";"24";"Centre"
6763,00;"FR2410012";"24";"FR24";"CENTRE";"24";"Centre"
6764,00;"FR2410013";"24";"FR24";"CENTRE";"24";"Centre"
6765,00;"FR2410015";"24";"FR24";"CENTRE";"24";"Centre"
6766,00;"FR2410016";"24";"FR24";"CENTRE";"24";"Centre"
6766,00;"FR2410016";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
6767,00;"FR2410017";"24";"FR24";"CENTRE";"24";"Centre"
6768,00;"FR2410018";"24";"FR24";"CENTRE";"24";"Centre"
6769,00;"FR2410022";"24";"FR24";"CENTRE";"24";"Centre"
6771,00;"FR2410024";"24";"FR24";"CENTRE";"24";"Centre"
6780,00;"FR2502009";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
6782,00;"FR2600970";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
6785,00;"FR2600993";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
6788,00;"FR3100509";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6789,00;"FR4100153";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6790,00;"FR4100154";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6792,00;"FR4100156";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6793,00;"FR4100159";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6795,00;"FR4100162";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6796,00;"FR4100163";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6797,00;"FR4100164";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6798,00;"FR4100165";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6801,00;"FR4100168";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6802,00;"FR4100169";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6806,00;"FR4100178";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6808,00;"FR4100180";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6809,00;"FR4100181";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6810,00;"FR4100182";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6811,00;"FR4100183";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6812,00;"FR4100185";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6813,00;"FR4100186";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6814,00;"FR4100188";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6816,00;"FR4100191";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6817,00;"FR4100192";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6818,00;"FR4100213";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6819,00;"FR4100214";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6820,00;"FR4100215";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6821,00;"FR4100216";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6823,00;"FR4100220";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6824,00;"FR4100222";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6825,00;"FR4100227";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6826,00;"FR4100228";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6827,00;"FR4100231";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6829,00;"FR4100233";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6831,00;"FR4100236";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6832,00;"FR4100238";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6835,00;"FR4100244";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6836,00;"FR4100245";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6837,00;"FR4102001";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6843,00;"FR7200665";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6844,00;"FR7200667";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6845,00;"FR7200668";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6846,00;"FR7200677";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
6846,00;"FR7200677";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6848,00;"FR7200709";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6853,00;"FR7200774";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6854,00;"FR7200777";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6855,00;"FR7200779";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6865,00;"FR7200798";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6866,00;"FR7200799";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6867,00;"FR7200803";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6870,00;"FR7200807";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6871,00;"FR7200808";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6872,00;"FR7200811";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
6872,00;"FR7200811";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6873,00;"FR7200812";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6876,00;"FR7300827";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6877,00;"FR7300829";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6878,00;"FR7300842";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6880,00;"FR7300870";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6881,00;"FR7300871";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6882,00;"FR7300874";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6882,00;"FR7300874";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6883,00;"FR7300875";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6884,00;"FR7300876";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6885,00;"FR7300879";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6886,00;"FR7300897";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6892,00;"FR7300915";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6894,00;"FR7300919";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6896,00;"FR7300921";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6897,00;"FR7300925";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6898,00;"FR7300929";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6899,00;"FR7300930";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6900,00;"FR7300933";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6901,00;"FR7300936";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6902,00;"FR7300940";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6909,00;"FR7401111";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
6910,00;"FR7401113";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
6912,00;"FR7401125";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
6915,00;"FR7401130";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
6918,00;"FR7401135";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
6924,00;"FR8201634";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6929,00;"FR8201673";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6936,00;"FR8201699";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6937,00;"FR8201700";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6939,00;"FR8201703";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6941,00;"FR8201709";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6944,00;"FR8201762";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6946,00;"FR8201768";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6949,00;"FR8201780";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6951,00;"FR8301037";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6954,00;"FR8301049";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6956,00;"FR8302016";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6959,00;"FR9101374";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6960,00;"FR9101381";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6961,00;"FR9101385";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6963,00;"FR9101389";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6965,00;"FR9101399";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6966,00;"FR9101402";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6967,00;"FR9101403";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6968,00;"FR9101413";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6970,00;"FR9101427";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6971,00;"FR9101428";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6972,00;"FR9101429";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6974,00;"FR9101433";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6975,00;"FR9101434";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6985,00;"FR9101471";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6986,00;"FR9101478";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6987,00;"FR9101486";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6988,00;"FR9101489";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6989,00;"FR9102002";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6991,00;"FR9102006";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6993,00;"FR9102009";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6994,00;"FR9102013";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6995,00;"FR9102014";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6999,00;"FR9400571";"94";"FR83";"CORSE";"94";"Corse"
7000,00;"FR9400572";"94";"FR83";"CORSE";"94";"Corse"
7001,00;"FR9400574";"94";"FR83";"CORSE";"94";"Corse"
7002,00;"FR9400575";"94";"FR83";"CORSE";"94";"Corse"
7003,00;"FR9400578";"94";"FR83";"CORSE";"94";"Corse"
7004,00;"FR9400580";"94";"FR83";"CORSE";"94";"Corse"
7005,00;"FR9400582";"94";"FR83";"CORSE";"94";"Corse"
7006,00;"FR9400584";"94";"FR83";"CORSE";"94";"Corse"
7007,00;"FR9400587";"94";"FR83";"CORSE";"94";"Corse"
7008,00;"FR9400590";"94";"FR83";"CORSE";"94";"Corse"
7009,00;"FR9400591";"94";"FR83";"CORSE";"94";"Corse"
7010,00;"FR9400594";"94";"FR83";"CORSE";"94";"Corse"
7011,00;"FR9400595";"94";"FR83";"CORSE";"94";"Corse"
7014,00;"FR9400612";"94";"FR83";"CORSE";"94";"Corse"
7015,00;"FR9400614";"94";"FR83";"CORSE";"94";"Corse"
7016,00;"FR9400616";"94";"FR83";"CORSE";"94";"Corse"
7018,00;"FR9402004";"94";"FR83";"CORSE";"94";"Corse"
7019,00;"FR9402009";"94";"FR83";"CORSE";"94";"Corse"
7022,00;"FR2512005";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
7022,00;"FR2512005";"53";"FR52";"BRETAGNE";"53";"Bretagne"
7024,00;"FR9412011";"94";"FR83";"CORSE";"94";"Corse"
7128,00;"FR1100795";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
7129,00;"FR1100796";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
7131,00;"FR2100255";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7133,00;"FR2100258";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7135,00;"FR2100288";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7142,00;"FR2100323";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
7150,00;"FR2300146";"23";"FR23";"HAUTE-NORMANDIE";"28";"Normandie"
7167,00;"FR2610006";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7168,00;"FR2612001";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7170,00;"FR2612003";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7171,00;"FR2612005";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7172,00;"FR2612006";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7173,00;"FR2612007";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7174,00;"FR2612009";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7176,00;"FR4100230";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7177,00;"FR4102002";"41";"FR41";"LORRAINE";"44";"Grand-Est"
7178,00;"FR4310027";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7180,00;"FR4312001";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7181,00;"FR4312002";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7182,00;"FR4312003";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7183,00;"FR4312004";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7185,00;"FR4312006";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7186,00;"FR4312007";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7187,00;"FR4312008";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7187,00;"FR4312008";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7189,00;"FR4312010";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7190,00;"FR4312012";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7191,00;"FR4312013";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7192,00;"FR4312014";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7193,00;"FR4312015";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7194,00;"FR4312016";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7196,00;"FR4312018";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7197,00;"FR4312019";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7198,00;"FR4312020";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7199,00;"FR4312021";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7200,00;"FR4312026";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7201,00;"FR4312027";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7202,00;"FR4312028";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7203,00;"FR4312029";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
7207,00;"FR7401138";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
7208,00;"FR7401149";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
7211,00;"FR8201663";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7213,00;"FR8201781";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7215,00;"FR8210016";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7216,00;"FR8210017";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7217,00;"FR8210018";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7218,00;"FR8210032";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7219,00;"FR8210041";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7220,00;"FR8210058";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7221,00;"FR8210106";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7222,00;"FR8210114";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7222,00;"FR8210114";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
7223,00;"FR8212001";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7224,00;"FR8212002";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7225,00;"FR8212003";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7226,00;"FR8212004";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7227,00;"FR8212005";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7228,00;"FR8212006";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7229,00;"FR8212008";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7231,00;"FR8212010";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7232,00;"FR8212012";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7233,00;"FR8212013";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7234,00;"FR8212014";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7235,00;"FR8212015";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7236,00;"FR8212016";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7237,00;"FR8212017";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7238,00;"FR8212018";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7239,00;"FR8212019";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7240,00;"FR8212020";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7241,00;"FR8212021";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7242,00;"FR8212022";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7243,00;"FR8212023";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7244,00;"FR8212024";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7245,00;"FR8212026";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7246,00;"FR8212027";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7247,00;"FR8212029";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7249,00;"FR8301045";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7249,00;"FR8301045";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7252,00;"FR8310066";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7253,00;"FR8310079";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
7253,00;"FR8310079";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7254,00;"FR8312002";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7254,00;"FR8312002";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
7255,00;"FR8312003";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7256,00;"FR8312005";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7257,00;"FR8312007";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7258,00;"FR8312009";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7259,00;"FR8312010";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7260,00;"FR8312011";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7261,00;"FR8312013";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
7262,00;"FR9101375";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
7264,00;"FR9101470";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
7264,00;"FR9101470";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
7268,00;"FR9310036";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
7268,00;"FR9310036";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7271,00;"FR9310069";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7273,00;"FR9310110";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7274,00;"FR9312001";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7276,00;"FR9312003";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7277,00;"FR9312004";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7278,00;"FR9312005";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7279,00;"FR9312006";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
7279,00;"FR9312006";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7281,00;"FR9312008";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7282,00;"FR9312009";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7283,00;"FR9312012";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7284,00;"FR9312013";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7285,00;"FR9312014";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7286,00;"FR9312015";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7287,00;"FR9312016";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7288,00;"FR9312017";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
7289,00;"FR9312018";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
