"PK_REGCODE";"FPK_NATURA";"SITECODE";"CD_INSEE";"LB_ADM";"LB_INTERSECT"
"3888";"3183";"FR2512003";"50603";"Tourville-sur-Sienne";"P"
"3889";"3184";"FR2512004";"28008";"Ardelles";"P"
"3890";"3184";"FR2512004";"28033";"Belhomert-Guéhouville";"P"
"3891";"3184";"FR2512004";"28071";"Champrond-en-Gâtine";"P"
"3892";"3184";"FR2512004";"28077";"Chapelle-Fortin";"P"
"3893";"3184";"FR2512004";"28089";"Châteauneuf-en-Thymerais";"P"
"3894";"3184";"FR2512004";"28099";"Chuisnes";"P"
"3895";"3184";"FR2512004";"28109";"Corvées-les-Yys";"P"
"3896";"3184";"FR2512004";"28130";"Digny";"P"
"3897";"3184";"FR2512004";"28148";"Favril";"P"
"3898";"3184";"FR2512004";"28149";"Ferté-Vidame";"P"
"3899";"3184";"FR2512004";"28155";"Fontaine-les-Ribouts";"P"
"3900";"3184";"FR2512004";"28156";"Fontaine-Simon";"P"
"3901";"3184";"FR2512004";"28159";"Framboisière";"P"
"3903";"3184";"FR2512004";"28166";"Friaize";"P"
"3904";"3184";"FR2512004";"28192";"Happonvilliers";"P"
"3905";"3184";"FR2512004";"28200";"Jaudrais";"P"
"3906";"3184";"FR2512004";"28202";"Lamblore";"P"
"3907";"3184";"FR2512004";"28203";"Landelles";"P"
"3908";"3184";"FR2512004";"28217";"Louvilliers-lès-Perche";"P"
"3909";"3184";"FR2512004";"28226";"Maillebois";"P"
"3910";"3184";"FR2512004";"28231";"Mancelière";"P"
"3911";"3184";"FR2512004";"28232";"Manou";"P"
"3912";"3184";"FR2512004";"28264";"Montireau";"P"
"3913";"3184";"FR2512004";"28265";"Montlandon";"P"
"3914";"3184";"FR2512004";"28282";"Nonvilliers-Grandhoux";"P"
"3915";"3184";"FR2512004";"28302";"Pontgouin";"P"
"3916";"3184";"FR2512004";"28310";"Puisaye";"P"
"3917";"3184";"FR2512004";"28314";"Ressuintes";"P"
"3918";"3184";"FR2512004";"28323";"Saint-Ange-et-Torçay";"P"
"3919";"3184";"FR2512004";"28333";"Saint-Denis-des-Puits";"P"
"3920";"3184";"FR2512004";"28335";"Saint-Éliph";"P"
"3921";"3184";"FR2512004";"28341";"Saint-Jean-de-Rebervilliers";"P"
"3922";"3184";"FR2512004";"28351";"Saint-Maixme-Hauterive";"P"
"3923";"3184";"FR2512004";"28354";"Saint-Maurice-Saint-Germain";"P"
"3924";"3184";"FR2512004";"28360";"Saint-Sauveur-Marville";"P"
"3925";"3184";"FR2512004";"28362";"Saint-Victor-de-Buthon";"P"
"3926";"3184";"FR2512004";"28368";"Saucelle";"P"
"3927";"3184";"FR2512004";"28373";"Senonches";"P"
"3928";"3184";"FR2512004";"28385";"Thieulin";"P"
"3929";"3184";"FR2512004";"28386";"Thimert-Gâtelles";"P"
"3931";"3184";"FR2512004";"61037";"Bellavilliers";"P"
"3932";"3184";"FR2512004";"61046";"Bizou";"P"
"3934";"3184";"FR2512004";"61053";"Bonsmoulins";"P"
"3936";"3184";"FR2512004";"61061";"Bretoncelles";"P"
"3938";"3184";"FR2512004";"61097";"Chapelle-Montligeon";"P"
"3940";"3184";"FR2512004";"61118";"Corbon";"P"
"3942";"3184";"FR2512004";"61140";"Crulai";"P"
"3945";"3184";"FR2512004";"61160";"Feings";"P"
"3946";"3184";"FR2512004";"61187";"Genettes";"P"
"3947";"3184";"FR2512004";"61196";"Belforêt-en-Perche";"P"
"3948";"3184";"FR2512004";"61206";"Hôme-Chamondot";"P"
"3949";"3184";"FR2512004";"61208";"Irai";"P"
"3953";"3184";"FR2512004";"61241";"Madeleine-Bouvet";"P"
"3954";"3184";"FR2512004";"61242";"Mage";"P"
"3958";"3184";"FR2512004";"61255";"Mauves-sur-Huisne";"P"
"3962";"3184";"FR2512004";"61300";"Moutiers-au-Perche";"P"
"3970";"3184";"FR2512004";"61363";"Saint-Aquilin-de-Corbion";"P"
"3971";"3184";"FR2512004";"61373";"Sainte-Céronne-lès-Mortagne";"P"
"3972";"3184";"FR2512004";"61395";"Saint-Germain-des-Grois";"P"
"3973";"3184";"FR2512004";"61418";"Saint-Mard-de-Réno";"P"
"3974";"3184";"FR2512004";"61422";"Aspres";"P"
"3975";"3184";"FR2512004";"61426";"Saint-Martin-du-Vieux-Bellême";"P"
"3976";"3184";"FR2512004";"61429";"Charencey";"P"
"3980";"3184";"FR2512004";"61475";"Soligny-la-Trappe";"P"
"3982";"3184";"FR2512004";"61500";"Ventrouze";"P"
"4910";"3193";"FR2612008";"45149";"Foucherolles";"P"
"4911";"3193";"FR2612008";"89144";"Domats";"P"
"5122";"3196";"FR3110038";"62201";"Camiers";"P"
"5123";"3196";"FR3110038";"62318";"Étaples";"P"
"5124";"3196";"FR3110038";"62496";"Lefaux";"P"
"5125";"3196";"FR3110038";"62826";"Touquet-Paris-Plage";"P"
"5126";"3197";"FR3110039";"59272";"Grand-Fort-Philippe";
"5127";"3197";"FR3110039";"62645";"Oye-Plage";"P"
"5128";"3198";"FR3110083";"62015";"Airon-Notre-Dame";"P"
"5129";"3198";"FR3110083";"62016";"Airon-Saint-Vaast";"P"
"5130";"3198";"FR3110083";"62261";"Cucq";"P"
"5131";"3198";"FR3110083";"62571";"Merlimont";"P"
"5132";"3198";"FR3110083";"62688";"Rang-du-Fliers";"P"
"5133";"3198";"FR3110083";"62742";"Saint-Aubin";"P"
"5134";"3198";"FR3110083";"62752";"Saint-Josse";"P"
"5136";"3200";"FR3112001";"59012";"Anor";"P"
"5137";"3200";"FR3112001";"59045";"Baives";"P"
"5138";"3200";"FR3112001";"59148";"Clairfayts";"P"
"5139";"3200";"FR3112001";"59198";"Eppe-Sauvage";"P"
"5140";"3200";"FR3112001";"59226";"Felleries";"P"
"5141";"3200";"FR3112001";"59229";"Féron";"P"
"5142";"3200";"FR3112001";"59249";"Fourmies";"P"
"5143";"3200";"FR3112001";"59261";"Glageon";"P"
"5144";"3200";"FR3112001";"59347";"Liessies";"P"
"5145";"3200";"FR3112001";"59420";"Moustier-en-Fagne";"P"
"5146";"3200";"FR3112001";"59490";"Rainsars";"P"
"5147";"3200";"FR3112001";"59525";"Sains-du-Nord";"P"
"5148";"3200";"FR3112001";"59601";"Trélon";"P"
"5149";"3200";"FR3112001";"59633";"Wallers-en-Fagne";"P"
"5150";"3200";"FR3112001";"59659";"Wignehies";"P"
"5151";"3200";"FR3112001";"59661";"Willies";"P"
"5152";"3201";"FR3112002";"59427";"Neuville";"P"
"5153";"3201";"FR3112002";"59592";"Thumeries";"P"
"5154";"3202";"FR3112003";"59433";"Nieurlet";"P"
"5155";"3202";"FR3112003";"62225";"Clairmarais";"P"
"5156";"3202";"FR3112003";"62765";"Saint-Omer";"P"
"5157";"3203";"FR3112004";"62108";"Berck";"P"
"5158";"3203";"FR3112004";"62571";"Merlimont";"P"
"5159";"3204";"FR3112005";"59027";"Aubry-du-Hainaut";"P"
"5160";"3204";"FR3112005";"59080";"Beuvry-la-Forêt";"P"
"5161";"3204";"FR3112005";"59105";"Bouvignies";
"5162";"3204";"FR3112005";"59112";"Bruay-sur-l'Escaut";"P"
"5163";"3204";"FR3112005";"59114";"Bruille-Saint-Amand";"P"
"5164";"3204";"FR3112005";"59144";"Château-l'Abbaye";"P"
"5165";"3204";"FR3112005";"59153";"Condé-sur-l'Escaut";"P"
"5166";"3204";"FR3112005";"59160";"Crespin";"P"
"5167";"3204";"FR3112005";"59203";"Erre";"P"
"5168";"3204";"FR3112005";"59207";"Escautpont";"P"
"5169";"3204";"FR3112005";"59227";"Fenain";"P"
"5170";"3204";"FR3112005";"59238";"Flines-lès-Mortagne";"P"
"5171";"3204";"FR3112005";"59253";"Fresnes-sur-Escaut";"P"
"5172";"3204";"FR3112005";"59284";"Hasnon";"P"
"5173";"3204";"FR3112005";"59297";"Hélesmes";"P"
"5174";"3204";"FR3112005";"59301";"Hergnies";"P"
"5175";"3204";"FR3112005";"59314";"Hornaing";"P"
"5176";"3204";"FR3112005";"59375";"Marchiennes";"P"
"5177";"3204";"FR3112005";"59434";"Nivelle";"P"
"5178";"3204";"FR3112005";"59444";"Odomez";"P"
"5179";"3204";"FR3112005";"59456";"Pecquencourt";"P"
"5180";"3204";"FR3112005";"59479";"Quarouble";"P"
"5181";"3204";"FR3112005";"59491";"Raismes";"P"
"5182";"3204";"FR3112005";"59501";"Rieulay";"P"
"5183";"3204";"FR3112005";"59526";"Saint-Amand-les-Eaux";"P"
"5184";"3204";"FR3112005";"59530";"Saint-Aybert";"P"
"5185";"3204";"FR3112005";"59574";"Somain";"P"
"5186";"3204";"FR3112005";"59591";"Thivencelle";"P"
"5187";"3204";"FR3112005";"59596";"Tilloy-lez-Marchiennes";"P"
"5188";"3204";"FR3112005";"59613";"Vicq";
"5189";"3204";"FR3112005";"59616";"Vieux-Condé";"P"
"5190";"3204";"FR3112005";"59629";"Vred";"P"
"5191";"3204";"FR3112005";"59632";"Wallers";"P"
"5192";"3204";"FR3112005";"59637";"Wandignies-Hamage";"P"
"5193";"3204";"FR3112005";"59642";"Warlaing";"P"
"5338";"1844";"FR4100175";"88468";"Thillot";"P"
"5339";"1845";"FR4100177";"54052";"Battigny";"P"
"5340";"1845";"FR4100177";"54164";"Dommarie-Eulmont";"P"
"5341";"1845";"FR4100177";"54190";"Fécocourt";"P"
"5342";"1845";"FR4100177";"54207";"Fraisnes-en-Saintois";"P"
"5343";"1845";"FR4100177";"54237";"Grimonviller";"P"
"5344";"1845";"FR4100177";"54252";"Haroué";"P"
"5345";"1845";"FR4100177";"54438";"Pulney";"P"
"5346";"1845";"FR4100177";"54497";"Saxon-Sion";"P"
"5347";"1845";"FR4100177";"54545";"Vandeléville";"P"
"5348";"1845";"FR4100177";"54552";"Vaudémont";"P"
"5349";"1845";"FR4100177";"54563";"Vézelise";"P"
"5350";"1845";"FR4100177";"54597";"Xirocourt";"P"
"5351";"1845";"FR4100177";"88060";"Blémerey";"P"
"5429";"1892";"FR4100193";"57003";"Abreschviller";"P"
"5430";"1892";"FR4100193";"57623";"Saint-Quirin";"P"
"5431";"1892";"FR4100193";"57742";"Walscheid";"P"
"5432";"1849";"FR4100194";"88196";"Gérardmer";"P"
"5433";"1849";"FR4100194";"88442";"Sapois";"P"
"5434";"1849";"FR4100194";"88470";"Tholy";"P"
"5437";"1905";"FR4100197";"88035";"Barbey-Seroux";"P"
"5438";"1905";"FR4100197";"88218";"Granges-Aumontzey";"P"
"5439";"1905";"FR4100197";"88269";"Liézey";"P"
"5440";"1906";"FR4100198";"88106";"Ban-sur-Meurthe-Clefcy";"P"
"5444";"1908";"FR4100201";"54488";"Saint-Sauveur";"P"
"5445";"1909";"FR4100202";"88408";"Rupt-sur-Moselle";"P"
"5446";"1909";"FR4100202";"88467";"Thiéfosse";"P"
"5451";"1912";"FR4100205";"88075";"Bresse";"P"
"5453";"1914";"FR4100207";"88429";"Saint-Nabord";"P"
"5466";"1916";"FR4100209";"88197";"Gerbamont";"P"
"5467";"1917";"FR4100210";"88391";"Rochesson";"P"
"5468";"1918";"FR4100211";"88256";"Jussarupt";"P"
"5678";"1899";"FR4100246";"88032";"Ban-de-Laveline";"P"
"5679";"1899";"FR4100246";"88120";"Croix-aux-Mines";"P"
"5680";"1899";"FR4100246";"88413";"Saint-Dié-des-Vosges";"P"
"5681";"1899";"FR4100246";"88423";"Saint-Léonard";"P"
"5682";"1899";"FR4100246";"88451";"Senones";"P"
"5683";"1900";"FR4100247";"55015";"Aulnois-en-Perthois";"P"
"5684";"1900";"FR4100247";"55075";"Brauvilliers";"P"
"5685";"1900";"FR4100247";"55120";"Combles-en-Barrois";"P"
"5686";"1900";"FR4100247";"55261";"Juvigny-en-Perthois";"P"
"5687";"1900";"FR4100247";"55477";"Savonnières-en-Perthois";"P"
"5881";"3217";"FR4112007";"57003";"Abreschviller";"P"
"5882";"3217";"FR4112007";"57623";"Saint-Quirin";"P"
"5883";"3217";"FR4112007";"57742";"Walscheid";"P"
"5985";"3220";"FR4112010";"54488";"Saint-Sauveur";"P"
"6243";"1776";"FR4201810";"68011";"Aspach-le-Bas";"P"
"6244";"1776";"FR4201810";"68059";"Burnhaupt-le-Bas";"P"
"6245";"1776";"FR4201810";"68115";"Guewenheim";"P"
"6246";"1776";"FR4201810";"68129";"Heimsbrunn";"P"
"6247";"1776";"FR4201810";"68195";"Lutterbach";"P"
"6249";"1776";"FR4201810";"68218";"Morschwiller-le-Bas";"P"
"6250";"1776";"FR4201810";"68267";"Reiningue";"P"
"6251";"1776";"FR4201810";"68302";"Schweighouse-Thann";"P"
"6389";"1794";"FR4202003";"67047";"Bissert";"P"
"6390";"1794";"FR4202003";"67183";"Harskirchen";"P"
"6391";"1794";"FR4202003";"67234";"Keskastel";"P"
"6392";"1794";"FR4202003";"67434";"Sarre-Union";"P"
"6393";"1794";"FR4202003";"67456";"Schopperten";"P"
"6394";"1794";"FR4202003";"67467";"Siewiller";"P"
"6395";"1794";"FR4202003";"67528";"Weyer";"P"
"6573";"3229";"FR4211811";"67025";"Beinheim";"P"
"6574";"3229";"FR4211811";"67082";"Dalhunden";"P"
"6575";"3229";"FR4211811";"67106";"Drusenheim";"P"
"6576";"3229";"FR4211811";"67142";"Fort-Louis";"P"
"6577";"3229";"FR4211811";"67151";"Gambsheim";"P"
"6578";"3229";"FR4211811";"67194";"Herrlisheim";"P"
"6579";"3229";"FR4211811";"67237";"Kilstett";"P"
"6580";"3229";"FR4211811";"67261";"Lauterbourg";"P"
"6581";"3229";"FR4211811";"67305";"Mothern";"P"
"6582";"3229";"FR4211811";"67308";"Munchhausen";"P"
"6583";"3229";"FR4211811";"67319";"Neuhaeusel";"P"
"6584";"3229";"FR4211811";"67356";"Offendorf";"P"
"6585";"3229";"FR4211811";"67405";"Rœschwoog";"P"
"6586";"3229";"FR4211811";"67409";"Roppenheim";"P"
"6587";"3229";"FR4211811";"67418";"Rountzenheim-Auenheim";"P"
"6588";"3229";"FR4211811";"67463";"Seltz";"P"
"6589";"3229";"FR4211811";"67465";"Sessenheim";"P"
"6590";"3229";"FR4211811";"67476";"Stattmatten";"P"
"6591";"3229";"FR4211811";"67482";"Strasbourg";"P"
"6592";"3229";"FR4211811";"67519";"Wantzenau";"P"
"6593";"3230";"FR4211812";"68009";"Artzenheim";"P"
"6594";"3230";"FR4211812";"68016";"Balgau";"P"
"6595";"3230";"FR4211812";"68019";"Baltzenheim";"P"
"6596";"3230";"FR4211812";"68020";"Bantzenheim";"P"
"6597";"3230";"FR4211812";"68021";"Bartenheim";"P"
"6598";"3230";"FR4211812";"68036";"Biesheim";"P"
"6599";"3230";"FR4211812";"68041";"Blodelsheim";"P"
"6600";"3230";"FR4211812";"68064";"Chalampé";"P"
"6601";"3230";"FR4211812";"68091";"Fessenheim";"P"
"6602";"3230";"FR4211812";"68104";"Geiswasser";"P"
"6603";"3230";"FR4211812";"68130";"Heiteren";"P"
"6604";"3230";"FR4211812";"68144";"Hombourg";"P"
"6605";"3230";"FR4211812";"68163";"Kembs";"P"
"6606";"3230";"FR4211812";"68230";"Nambsheim";"P"
"6607";"3230";"FR4211812";"68238";"Niffer";"P"
"6608";"3230";"FR4211812";"68253";"Ottmarsheim";"P"
"6609";"3230";"FR4211812";"68254";"Petit-Landau";"P"
"6610";"3230";"FR4211812";"68286";"Rosenau";"P"
"6611";"3230";"FR4211812";"68291";"Rumersheim-le-Haut";"P"
"6612";"3230";"FR4211812";"68297";"Saint-Louis";"P"
"6613";"3230";"FR4211812";"68349";"Village-Neuf";"P"
"6614";"3230";"FR4211812";"68351";"Vogelgrun";"P"
"6615";"3230";"FR4211812";"68352";"Volgelsheim";"P"
"6616";"3231";"FR4211814";"67066";"Broque";"P"
"6617";"3231";"FR4211814";"67122";"Wangenbourg-Engenthal";"P"
"6618";"3231";"FR4211814";"67165";"Grandfontaine";"P"
"6619";"3231";"FR4211814";"67276";"Lutzelhouse";"P"
"6620";"3231";"FR4211814";"67342";"Oberhaslach";"P"
"6621";"3231";"FR4211814";"67377";"Plaine";"P"
"6622";"3231";"FR4211814";"67500";"Urmatt";"P"
"6623";"3231";"FR4211814";"67543";"Wisches";"P"
"8566";"3272";"FR5212013";"44125";"Piriac-sur-Mer";"P"
"8567";"3273";"FR5212014";"85163";"Noirmoutier-en-l'Île";"P"
"10627";"1970";"FR7200670";"24055";"Bourdeilles";"P"
"10628";"1970";"FR7200670";"24144";"Creyssac";"P"
"10629";"1970";"FR7200670";"24200";"Grand-Brassac";"P"
"10630";"1970";"FR7200670";"24286";"Montagrier";"P"
"10631";"1970";"FR7200670";"24508";"Saint-Victor";"P"
"11047";"2905";"FR7200712";"40296";"Seignosse";"P"
"11048";"2906";"FR7200713";"40065";"Capbreton";"P"
"11049";"2906";"FR7200713";"40133";"Labenne";"P"
"11050";"2906";"FR7200713";"40209";"Ondres";"P"
"11051";"2906";"FR7200713";"40312";"Tarnos";"P"
"11085";"2868";"FR7200718";"40181";"Messanges";"P"
"11086";"2868";"FR7200718";"40187";"Moliets-et-Maa";"P"
"11191";"2873";"FR7200723";"33095";"Captieux";"P"
"11192";"2873";"FR7200723";"33255";"Lucmau";"P"
"11193";"2873";"FR7200723";"40060";"Callen";"P"
"11194";"2873";"FR7200723";"40149";"Lencouacq";"P"
"11195";"2873";"FR7200723";"40164";"Retjons";"P"
"11196";"2873";"FR7200723";"40167";"Luxey";"P"
"11580";"2913";"FR7200785";"64014";"Ainhoa";"P"
"11581";"2913";"FR7200785";"64065";"Ascain";"P"
"11582";"2913";"FR7200785";"64189";"Ciboure";"P"
"11583";"2913";"FR7200785";"64483";"Saint-Jean-de-Luz";"P"
"11584";"2913";"FR7200785";"64495";"Saint-Pée-sur-Nivelle";"P"
"11585";"2913";"FR7200785";"64504";"Sare";"P"
"11586";"2913";"FR7200785";"64527";"Souraïde";"P"
"11587";"2913";"FR7200785";"64545";"Urrugne";"P"
"12128";"2812";"FR7300821";"09011";"Antras";"P"
"12129";"2812";"FR7300821";"09059";"Bonac-Irazein";"P"
"12130";"2812";"FR7300821";"09290";"Sentein";"P"
"12131";"2802";"FR7300822";"09055";"Bethmale";"P"
"12132";"2802";"FR7300822";"09062";"Bordes-Uchentein";"P"
"12133";"2802";"FR7300822";"09285";"Seix";"P"
"12157";"2819";"FR7300836";"09035";"Balaguères";"P"
"12158";"2819";"FR7300836";"09069";"Buzan";"P"
"12159";"2819";"FR7300836";"09095";"Cescau";"P"
"12160";"2819";"FR7300836";"09111";"Engomer";"P"
"12161";"2819";"FR7300836";"09201";"Montégut-en-Couserans";"P"
"12162";"2819";"FR7300836";"09214";"Moulis";"P"
"12163";"2819";"FR7300836";"09335";"Villeneuve";"P"
"12190";"2784";"FR7300848";"12160";"Mostuéjouls";"P"
"12191";"2785";"FR7300849";"12180";"Peyreleau";"P"
"12192";"2785";"FR7300849";"12293";"Veyreau";"P"
"12193";"2786";"FR7300850";"12145";"Millau";"P"
"12194";"2786";"FR7300850";"12168";"Nant";"P"
"12195";"2786";"FR7300850";"12204";"Roque-Sainte-Marguerite";"P"
"12196";"2786";"FR7300850";"12211";"Saint-André-de-Vézines";"P"
"12197";"2786";"FR7300850";"12231";"Saint-Jean-du-Bruel";"P"
"12198";"2786";"FR7300850";"30213";"Revens";"P"
"12199";"2787";"FR7300851";"12168";"Nant";"P"
"12208";"2801";"FR7300855";"12086";"Cresse";"P"
"12209";"2801";"FR7300855";"12145";"Millau";"P"
"12210";"2801";"FR7300855";"12160";"Mostuéjouls";"P"
"12211";"2801";"FR7300855";"12178";"Paulhe";"P"
"12212";"2801";"FR7300855";"12180";"Peyreleau";"P"
"12213";"2801";"FR7300855";"12200";"Rivière-sur-Tarn";"P"
"12214";"2801";"FR7300855";"12204";"Roque-Sainte-Marguerite";"P"
"12215";"2801";"FR7300855";"12211";"Saint-André-de-Vézines";"P"
"12216";"2801";"FR7300855";"12293";"Veyreau";"P"
"12218";"2781";"FR7300858";"12145";"Millau";"P"
"12219";"2793";"FR7300859";"12084";"Creissels";"P"
"12223";"2795";"FR7300861";"12220";"Sainte-Eulalie-de-Cernon";"P"
"12224";"2796";"FR7300862";"12203";"Roquefort-sur-Soulzon";"P"
"12225";"2796";"FR7300862";"12232";"Saint-Jean-et-Saint-Paul";"P"
"12226";"2796";"FR7300862";"12243";"Saint-Rome-de-Cernon";"P"
"12227";"2796";"FR7300862";"12282";"Tournemire";"P"
"12228";"2796";"FR7300862";"12295";"Viala-du-Pas-de-Jaux";"P"
"12300";"2848";"FR7300880";"31133";"Cazeaux-de-Larboust";"P"
"12301";"2848";"FR7300880";"31404";"Oô";"P"
"12302";"2849";"FR7300881";"31042";"Bagnères-de-Luchon";"P"
"12303";"2849";"FR7300881";"31123";"Castillon-de-Larboust";"P"
"12304";"2849";"FR7300881";"31133";"Cazeaux-de-Larboust";"P"
"12305";"2849";"FR7300881";"31470";"Saint-Aventin";"P"
"12306";"2849";"FR7300881";"31500";"Saint-Mamet";"P"
"12307";"2850";"FR7300883";"31015";"Argut-Dessous";"P"
"12308";"2850";"FR7300883";"31017";"Arlos";"P"
"12309";"2850";"FR7300883";"31020";"Aspet";
"12310";"2850";"FR7300883";"31046";"Baren";"P"
"12311";"2850";"FR7300883";"31085";"Boutx";"P"
"12312";"2850";"FR7300883";"31092";"Burgalays";"P"
"12313";"2850";"FR7300883";"31144";"Cierp-Gaud";"P"
"12314";"2850";"FR7300883";"31190";"Fos";"P"
"12315";"2850";"FR7300883";"31222";"Gouaux-de-Luchon";"P"
"12316";"2850";"FR7300883";"31235";"Guran";"P"
"12317";"2850";"FR7300883";"31316";"Marignac";"P"
"12318";"2850";"FR7300883";"31337";"Melles";"P"
"12319";"2850";"FR7300883";"31471";"Saint-Béat-Lez";"P"
"12320";"2851";"FR7300884";"31009";"Antichan-de-Frontignes";"P"
"12321";"2851";"FR7300884";"31014";"Arguenos";"P"
"12322";"2851";"FR7300884";"31067";"Bezins-Garraux";"P"
"12323";"2851";"FR7300884";"31085";"Boutx";"P"
"12324";"2851";"FR7300884";"31139";"Chaum";"P"
"12325";"2851";"FR7300884";"31144";"Cierp-Gaud";"P"
"12326";"2851";"FR7300884";"31176";"Esténos";"P"
"12327";"2851";"FR7300884";"31177";"Eup";"P"
"12328";"2851";"FR7300884";"31199";"Fronsac";"P"
"12329";"2851";"FR7300884";"31200";"Frontignan-de-Comminges";"P"
"12330";"2851";"FR7300884";"31245";"Juzet-d'Izaut";"P"
"12331";"2851";"FR7300884";"31316";"Marignac";"P"
"12332";"2851";"FR7300884";"31348";"Moncaup";"P"
"12333";"2851";"FR7300884";"31471";"Saint-Béat-Lez";"P"
"12334";"2851";"FR7300884";"31544";"Sengouagnet";"P"
"12335";"2851";"FR7300884";"31548";"Signac";"P"
"12336";"2852";"FR7300885";"31012";"Arbon";"P"
"12337";"2852";"FR7300885";"31013";"Ardiège";"P"
"12338";"2852";"FR7300885";"31045";"Barbazan";"P"
"12339";"2852";"FR7300885";"31143";"Cier-de-Rivière";"P"
"12340";"2852";"FR7300885";"31207";"Galié";"P"
"12341";"2852";"FR7300885";"31217";"Génos";"P"
"12342";"2852";"FR7300885";"31224";"Gourdan-Polignan";"P"
"12343";"2852";"FR7300885";"31241";"Izaut-de-l'Hôtel";"P"
"12344";"2852";"FR7300885";"31245";"Juzet-d'Izaut";"P"
"12345";"2852";"FR7300885";"31306";"Lourde";"P"
"12346";"2852";"FR7300885";"31308";"Luscan";"P"
"12347";"2852";"FR7300885";"31313";"Malvezie";"P"
"12348";"2852";"FR7300885";"31369";"Mont-de-Galié";"P"
"12349";"2852";"FR7300885";"31405";"Ore";"P"
"12350";"2852";"FR7300885";"31408";"Payssous";"P"
"12351";"2852";"FR7300885";"31449";"Régades";"P"
"12352";"2852";"FR7300885";"31509";"Saint-Pé-d'Ardet";"P"
"12353";"2852";"FR7300885";"31535";"Sauveterre-de-Comminges";"P"
"12354";"2852";"FR7300885";"31542";"Seilhan";"P"
"12355";"2865";"FR7300887";"31080";"Boulogne-sur-Gesse";"P"
"12422";"2856";"FR7300893";"32285";"Montesquiou";"P"
"12423";"2856";"FR7300893";"32360";"Saint-Arailles";"P"
"12457";"2859";"FR7300900";"15228";"Siran";"P"
"12458";"2859";"FR7300900";"19007";"Altillac";"P"
"12459";"2859";"FR7300900";"19034";"Camps-Saint-Mathurin-Léobazel";"P"
"12460";"2859";"FR7300900";"19086";"Goulles";"P"
"12461";"2859";"FR7300900";"19133";"Mercœur";"P"
"12462";"2859";"FR7300900";"19215";"Saint-Julien-le-Pèlerin";"P"
"12463";"2859";"FR7300900";"46029";"Biars-sur-Cère";"P"
"12464";"2859";"FR7300900";"46038";"Bretenoux";"P"
"12465";"2859";"FR7300900";"46043";"Cahus";"P"
"12467";"2859";"FR7300900";"46117";"Gagnac-sur-Cère";"P"
"12468";"2859";"FR7300900";"46123";"Girac";"P"
"12470";"2859";"FR7300900";"46163";"Laval-de-Cère";"P"
"12471";"2859";"FR7300900";"46228";"Prudhomat";"P"
"12472";"2860";"FR7300902";"46047";"Calès";"P"
"12473";"2860";"FR7300902";"46078";"Couzou";"P"
"12474";"2860";"FR7300902";"46128";"Gramat";"P"
"12475";"2860";"FR7300902";"46144";"Lacave";"P"
"12476";"2860";"FR7300902";"46240";"Rocamadour";"P"
"12525";"2827";"FR7300914";"46081";"Crégols";"P"
"12577";"2835";"FR7300924";"65138";"Cauterets";"P"
"12578";"2835";"FR7300924";"65169";"Estaing";"P"
"12583";"2838";"FR7300927";"65017";"Aragnouet";"P"
"12586";"2839";"FR7300928";"65017";"Aragnouet";"P"
"12588";"2839";"FR7300928";"65295";"Luz-Saint-Sauveur";"P"
"12606";"2782";"FR7300932";"65059";"Bagnères-de-Bigorre";"P"
"12607";"2782";"FR7300932";"65078";"Beaudéan";"P"
"12608";"2782";"FR7300932";"65123";"Campan";"P"
"12610";"3059";"FR7300934";"65388";"Saint-Lary-Soulan";"P"
