"PK_OWNERSHIP";"FPK_NATURA";"SITECODE";"TYPE";"LB_STPRO";"COVER"
"15559";"8498";"FR5300036";"30";"Domaine communal";
"15560";"8499";"FR5300037";"01";"Propriété privée (personne physique)";
"15561";"8499";"FR5300037";"05";"Propriété d'une association, groupement ou société";
"15562";"8499";"FR5300037";"20";"Collectivité territoriale";
"15563";"8499";"FR5300037";"50";"Domaine régional";
"15564";"8500";"FR5300039";"01";"Propriété privée (personne physique)";
"15565";"8500";"FR5300039";"05";"Propriété d'une association, groupement ou société";
"15566";"8500";"FR5300039";"40";"Domaine départemental";
"15567";"8500";"FR5300039";"61";"Domaine privé de l'état";
"15568";"8501";"FR5300040";"01";"Propriété privée (personne physique)";
"15569";"8501";"FR5300040";"61";"Domaine privé de l'état";
"15570";"8501";"FR5300040";"62";"Domaine public de l'état";
"15571";"8502";"FR5300041";"01";"Propriété privée (personne physique)";
"15572";"8502";"FR5300041";"40";"Domaine départemental";
"15573";"8503";"FR5300043";"01";"Propriété privée (personne physique)";
"15574";"8503";"FR5300043";"05";"Propriété d'une association, groupement ou société";
"15575";"8504";"FR5300045";"01";"Propriété privée (personne physique)";
"15576";"8504";"FR5300045";"05";"Propriété d'une association, groupement ou société";
"15577";"8504";"FR5300045";"20";"Collectivité territoriale";
"15578";"8504";"FR5300045";"50";"Domaine régional";
"15579";"8504";"FR5300045";"62";"Domaine public de l'état";
"15580";"8505";"FR5300048";"01";"Propriété privée (personne physique)";
"15581";"8505";"FR5300048";"05";"Propriété d'une association, groupement ou société";
"15582";"8505";"FR5300048";"20";"Collectivité territoriale";
"15583";"8505";"FR5300048";"50";"Domaine régional";
"15584";"8505";"FR5300048";"62";"Domaine public de l'état";
"15585";"8506";"FR5300049";"01";"Propriété privée (personne physique)";
"15586";"8506";"FR5300049";"05";"Propriété d'une association, groupement ou société";
"15587";"8506";"FR5300049";"20";"Collectivité territoriale";
"15588";"8506";"FR5300049";"50";"Domaine régional";
"15589";"8506";"FR5300049";"62";"Domaine public de l'état";
"15590";"8507";"FR5300050";"01";"Propriété privée (personne physique)";
"15591";"8508";"FR5300052";"01";"Propriété privée (personne physique)";
"15592";"8508";"FR5300052";"05";"Propriété d'une association, groupement ou société";
"15593";"8508";"FR5300052";"20";"Collectivité territoriale";
"15594";"8508";"FR5300052";"50";"Domaine régional";
"15595";"8508";"FR5300052";"62";"Domaine public de l'état";
"15596";"8509";"FR5300058";"01";"Propriété privée (personne physique)";
"15597";"8510";"FR5300059";"01";"Propriété privée (personne physique)";
"15598";"8510";"FR5300059";"05";"Propriété d'une association, groupement ou société";
"15599";"8510";"FR5300059";"20";"Collectivité territoriale";
"15600";"8510";"FR5300059";"50";"Domaine régional";
"15601";"8510";"FR5300059";"61";"Domaine privé de l'état";
"15602";"8510";"FR5300059";"62";"Domaine public de l'état";
"15603";"8511";"FR5300061";"01";"Propriété privée (personne physique)";
"15604";"8511";"FR5300061";"05";"Propriété d'une association, groupement ou société";
"15605";"8511";"FR5300061";"20";"Collectivité territoriale";
"15606";"8511";"FR5300061";"50";"Domaine régional";
"15607";"8511";"FR5300061";"62";"Domaine public de l'état";
"15608";"8512";"FR5300062";"30";"Domaine communal";
"15609";"8513";"FR5300066";"01";"Propriété privée (personne physique)";
"15610";"8513";"FR5300066";"05";"Propriété d'une association, groupement ou société";
"15611";"8513";"FR5300066";"20";"Collectivité territoriale";
"15612";"8513";"FR5300066";"50";"Domaine régional";
"15613";"8513";"FR5300066";"61";"Domaine privé de l'état";
"15614";"8513";"FR5300066";"62";"Domaine public de l'état";
"15615";"8514";"FR5300067";"01";"Propriété privée (personne physique)";
"15616";"8514";"FR5300067";"05";"Propriété d'une association, groupement ou société";
"15617";"8514";"FR5300067";"40";"Domaine départemental";
"15618";"8515";"FR5302001";"62";"Domaine public de l'état";"100"
"15619";"8517";"FR5302014";"40";"Domaine départemental";
"15620";"8521";"FR5310056";"05";"Propriété d'une association, groupement ou société";
"15621";"8521";"FR5310056";"62";"Domaine public de l'état";
"15622";"8521";"FR5310056";"64";"Domaine public maritime";
"15623";"8525";"FR5400403";"01";"Propriété privée (personne physique)";
"15624";"8525";"FR5400403";"05";"Propriété d'une association, groupement ou société";
"15625";"8526";"FR5400406";"61";"Domaine privé de l'état";"87"
"15626";"8526";"FR5400406";"01";"Propriété privée (personne physique)";"13"
"15627";"8527";"FR5400408";"01";"Propriété privée (personne physique)";
"15628";"8527";"FR5400408";"30";"Domaine communal";"14,5"
"15629";"8527";"FR5400408";"40";"Domaine départemental";"14,5"
"15630";"8528";"FR5400410";"01";"Propriété privée (personne physique)";
"15631";"8528";"FR5400410";"30";"Domaine communal";"8,5"
"15632";"8529";"FR5400413";"01";"Propriété privée (personne physique)";
"15633";"8532";"FR5400422";"01";"Propriété privée (personne physique)";"100"
"15634";"8533";"FR5400424";"01";"Propriété privée (personne physique)";
"15635";"8533";"FR5400424";"05";"Propriété d'une association, groupement ou société";
"15636";"8533";"FR5400424";"20";"Collectivité territoriale";
"15637";"8533";"FR5400424";"50";"Domaine régional";
"15638";"8534";"FR5400425";"01";"Propriété privée (personne physique)";
"15639";"8534";"FR5400425";"40";"Domaine départemental";"2"
"15640";"8534";"FR5400425";"61";"Domaine privé de l'état";"9"
"15641";"8534";"FR5400425";"62";"Domaine public de l'état";"15"
"15642";"8535";"FR5400429";"01";"Propriété privée (personne physique)";
"15643";"8535";"FR5400429";"05";"Propriété d'une association, groupement ou société";
"15644";"8535";"FR5400429";"20";"Collectivité territoriale";
"15645";"8535";"FR5400429";"50";"Domaine régional";
"15646";"8535";"FR5400429";"61";"Domaine privé de l'état";
"15647";"8535";"FR5400429";"62";"Domaine public de l'état";
"15648";"8536";"FR5400430";"01";"Propriété privée (personne physique)";"46"
"15649";"8536";"FR5400430";"05";"Propriété d'une association, groupement ou société";"4"
"15650";"8536";"FR5400430";"20";"Collectivité territoriale";"14"
"15651";"8536";"FR5400430";"62";"Domaine public de l'état";"35"
"15652";"8537";"FR5400431";"01";"Propriété privée (personne physique)";
"15653";"8537";"FR5400431";"05";"Propriété d'une association, groupement ou société";
"15654";"8537";"FR5400431";"20";"Collectivité territoriale";
"15655";"8537";"FR5400431";"50";"Domaine régional";
"15656";"8537";"FR5400431";"62";"Domaine public de l'état";
"15657";"8538";"FR5400432";"01";"Propriété privée (personne physique)";
"15658";"8538";"FR5400432";"05";"Propriété d'une association, groupement ou société";
"15659";"8538";"FR5400432";"20";"Collectivité territoriale";
"15660";"8538";"FR5400432";"50";"Domaine régional";
"15661";"8539";"FR5400433";"01";"Propriété privée (personne physique)";"1,59"
"15662";"8539";"FR5400433";"30";"Domaine communal";"0,15"
"15663";"8539";"FR5400433";"40";"Domaine départemental";"1,64"
"15664";"8539";"FR5400433";"61";"Domaine privé de l'état";"94,56"
"15665";"8539";"FR5400433";"62";"Domaine public de l'état";"0,15"
"15666";"8539";"FR5400433";"64";"Domaine public maritime";"0,39"
"15667";"8539";"FR5400433";"10";"Etablissement public";"1,52"
"15668";"8540";"FR5400434";"01";"Propriété privée (personne physique)";
"15669";"8540";"FR5400434";"05";"Propriété d'une association, groupement ou société";
"15670";"8540";"FR5400434";"20";"Collectivité territoriale";
"15671";"8540";"FR5400434";"50";"Domaine régional";
"15672";"8540";"FR5400434";"62";"Domaine public de l'état";
"15673";"8541";"FR5400437";"01";"Propriété privée (personne physique)";"70"
"15674";"8541";"FR5400437";"60";"Domaine de l'état";"27"
"15675";"8541";"FR5400437";"20";"Collectivité territoriale";"3"
"15676";"8542";"FR5400438";"01";"Propriété privée (personne physique)";
"15677";"8542";"FR5400438";"05";"Propriété d'une association, groupement ou société";
"15678";"8543";"FR5400439";"01";"Propriété privée (personne physique)";
"15679";"8544";"FR5400441";"01";"Propriété privée (personne physique)";
"15680";"8545";"FR5400442";"01";"Propriété privée (personne physique)";
"15681";"8546";"FR5400443";"01";"Propriété privée (personne physique)";"100"
"15682";"8547";"FR5400444";"01";"Propriété privée (personne physique)";
"15683";"8547";"FR5400444";"30";"Domaine communal";
"15684";"8548";"FR5400445";"01";"Propriété privée (personne physique)";"56,2"
"15685";"8548";"FR5400445";"60";"Domaine de l'état";"42"
"15686";"8548";"FR5400445";"90";"Autre";"1,8"
"15687";"8549";"FR5400446";"01";"Propriété privée (personne physique)";
"15688";"8549";"FR5400446";"05";"Propriété d'une association, groupement ou société";
"15689";"8549";"FR5400446";"20";"Collectivité territoriale";
"15690";"8549";"FR5400446";"50";"Domaine régional";
"15691";"8549";"FR5400446";"61";"Domaine privé de l'état";
"15692";"8549";"FR5400446";"62";"Domaine public de l'état";
"15693";"8550";"FR5400447";"01";"Propriété privée (personne physique)";
"15694";"8551";"FR5400450";"01";"Propriété privée (personne physique)";
"15695";"8551";"FR5400450";"05";"Propriété d'une association, groupement ou société";
"15696";"8551";"FR5400450";"20";"Collectivité territoriale";
"15697";"8551";"FR5400450";"60";"Domaine de l'état";"57"
"15698";"8552";"FR5400453";"01";"Propriété privée (personne physique)";"8"
"15699";"8552";"FR5400453";"61";"Domaine privé de l'état";"77"
"15700";"8553";"FR5400457";"01";"Propriété privée (personne physique)";
"15701";"8553";"FR5400457";"05";"Propriété d'une association, groupement ou société";
"15702";"8554";"FR5400458";"01";"Propriété privée (personne physique)";
"15703";"8555";"FR5400460";"01";"Propriété privée (personne physique)";"36,5"
"15704";"8555";"FR5400460";"05";"Propriété d'une association, groupement ou société";"12,5"
"15705";"8555";"FR5400460";"61";"Domaine privé de l'état";"51"
"15706";"8556";"FR5400465";"01";"Propriété privée (personne physique)";"100"
"15707";"8557";"FR5400472";"01";"Propriété privée (personne physique)";"100"
"15708";"8558";"FR5400473";"01";"Propriété privée (personne physique)";
"15709";"8558";"FR5400473";"05";"Propriété d'une association, groupement ou société";
"15710";"8559";"FR5400535";"01";"Propriété privée (personne physique)";"100"
"15711";"8560";"FR5402001";"01";"Propriété privée (personne physique)";"70"
"15712";"8560";"FR5402001";"30";"Domaine communal";"10"
"15713";"8563";"FR5402010";"01";"Propriété privée (personne physique)";"99"
"15714";"8563";"FR5402010";"62";"Domaine public de l'état";"1"
"15715";"8564";"FR5402012";"60";"Domaine de l'état";
"15716";"8564";"FR5402012";"64";"Domaine public maritime";
"15717";"8565";"FR7200660";"63";"Domaine public fluvial";
"15718";"8566";"FR7200661";"01";"Propriété privée (personne physique)";
"15719";"8566";"FR7200661";"20";"Collectivité territoriale";
"15720";"8566";"FR7200661";"63";"Domaine public fluvial";"13"
"15721";"8567";"FR7200662";"01";"Propriété privée (personne physique)";
"15722";"8567";"FR7200662";"63";"Domaine public fluvial";"0,1"
"15723";"8568";"FR7200663";"01";"Propriété privée (personne physique)";"100"
"15724";"8569";"FR7200664";"90";"Autre";"5"
"15725";"8569";"FR7200664";"01";"Propriété privée (personne physique)";"95"
"15726";"8571";"FR7200671";"20";"Collectivité territoriale";"5"
"15727";"8571";"FR7200671";"01";"Propriété privée (personne physique)";"95"
"15728";"8572";"FR7200672";"01";"Propriété privée (personne physique)";"90"
"15729";"8572";"FR7200672";"20";"Collectivité territoriale";"10"
"15730";"8573";"FR7200678";"01";"Propriété privée (personne physique)";
"15731";"8573";"FR7200678";"20";"Collectivité territoriale";
"15732";"8573";"FR7200678";"61";"Domaine privé de l'état";
"15733";"8573";"FR7200678";"10";"Etablissement public";"1"
"15734";"8574";"FR7200679";"01";"Propriété privée (personne physique)";
"15735";"8574";"FR7200679";"05";"Propriété d'une association, groupement ou société";
"15736";"8574";"FR7200679";"60";"Domaine de l'état";
"15737";"8574";"FR7200679";"64";"Domaine public maritime";
"15738";"8574";"FR7200679";"10";"Etablissement public";"1"
"15739";"8574";"FR7200679";"41";"Domaine privé départemental";"1"
"15740";"8575";"FR7200681";"01";"Propriété privée (personne physique)";"12"
"15741";"8575";"FR7200681";"10";"Etablissement public";"2,6"
"15742";"8575";"FR7200681";"40";"Domaine départemental";"3,6"
"15743";"8575";"FR7200681";"60";"Domaine de l'état";"1,2"
"15744";"8575";"FR7200681";"30";"Domaine communal";"80,6"
"15745";"8577";"FR7200683";"01";"Propriété privée (personne physique)";
"15746";"8578";"FR7200684";"01";"Propriété privée (personne physique)";
"15747";"8578";"FR7200684";"05";"Propriété d'une association, groupement ou société";
"15748";"8578";"FR7200684";"20";"Collectivité territoriale";
"15749";"8579";"FR7200686";"41";"Domaine privé départemental";"2"
"15750";"8579";"FR7200686";"30";"Domaine communal";"6"
"15751";"8579";"FR7200686";"10";"Etablissement public";"11"
"15752";"8579";"FR7200686";"20";"Collectivité territoriale";"17"
"15753";"8580";"FR7200688";"01";"Propriété privée (personne physique)";"93,5"
"15754";"8580";"FR7200688";"62";"Domaine public de l'état";"6,5"
"15755";"8581";"FR7200689";"01";"Propriété privée (personne physique)";"100"
"15756";"8582";"FR7200693";"01";"Propriété privée (personne physique)";"100"
"15757";"8582";"FR7200693";"60";"Domaine de l'état";
"15758";"8583";"FR7200695";"62";"Domaine public de l'état";"1"
"15759";"8583";"FR7200695";"01";"Propriété privée (personne physique)";"99"
"15760";"8584";"FR7200697";"10";"Etablissement public";"10"
"15761";"8584";"FR7200697";"90";"Autre";"7"
"15762";"8584";"FR7200697";"61";"Domaine privé de l'état";"83"
"15763";"8585";"FR7200700";"63";"Domaine public fluvial";"90"
"15764";"8585";"FR7200700";"90";"Autre";"10"
"15765";"8586";"FR7200702";"20";"Collectivité territoriale";"6,7"
"15766";"8586";"FR7200702";"01";"Propriété privée (personne physique)";"90"
"15767";"8586";"FR7200702";"10";"Etablissement public";"2"
"15768";"8587";"FR7200714";"01";"Propriété privée (personne physique)";"39,5"
"15769";"8587";"FR7200714";"60";"Domaine de l'état";"3"
"15770";"8587";"FR7200714";"20";"Collectivité territoriale";"57"
"15771";"8587";"FR7200714";"10";"Etablissement public";"0,5"
"15772";"8588";"FR7200715";"20";"Collectivité territoriale";"22,5"
"15773";"8588";"FR7200715";"01";"Propriété privée (personne physique)";"77"
"15774";"8588";"FR7200715";"60";"Domaine de l'état";"0,5"
